stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"44","PORTA SARAGOZZA - VILLA CASSARINI","44.4900992700493","11.3303818712204","0",""
"45","PETRARCA","44.4876724482921","11.3358359768523","0",""
"46","PORTA SARAGOZZA - LICEO RIGHI","44.4921816018684","11.3293384078223","0",""
"47","PORTA SARAGOZZA - VILLA CASSARINI","44.4897365841235","11.330260520842","0",""
"49","ALDINI","44.4885714951193","11.3336120768819","0",""
"50","PORTA SANT`ISAIA","44.4955339070651","11.3282919652535","0",""
"51","PORTA SARAGOZZA - LICEO RIGHI","44.4915316110523","11.329178879122","0",""
"52","PORTA SAN FELICE","44.4998163593369","11.32812442628","0",""
"53","PORTA SANT`ISAIA","44.4934653814858","11.3284941793112","0",""
"54","PORTA LAME","44.5017573151947","11.3319951060074","0",""
"57","PORTA SANT`ISAIA","44.4953355791177","11.3279468215186","0",""
"59","VICINI","44.4965456428938","11.3275437669673","0",""
"61","PORTA SAN FELICE","44.4984158362911","11.3269963538121","0",""
"65","SILVANI","44.5005411700662","11.3289473283478","0",""
"67","PORTA LAME","44.5029411954924","11.3336996634339","0",""
"100","PIAZZA MAGGIORE","44.4943691956065","11.3436722957927","0",""
"104","RIZZOLI","44.4945724347408","11.3449487847084","0",""
"105","RIZZOLI","44.4944553164964","11.3449162757739","0",""
"108","PIAZZA MAGGIORE","44.4937305107566","11.3437202760882","0",""
"109","RIZZOLI","44.494300393018","11.3459970829369","0",""
"110","BORGONUOVO","44.4910740744436","11.3499659191215","0",""
"111","STRADA MAGGIORE","44.4927036861207","11.3502593697618","0",""
"112","PIAZZA GALVANI","44.4921457058788","11.3432715957715","0",""
"113","GARGANELLI","44.4905552260707","11.3507342638836","0",""
"114","PIAZZA GALVANI","44.4920567709719","11.343355279763","0",""
"117","TORLEONE","44.4908901593476","11.3550403542152","0",""
"201","PIAZZA ALDROVANDI","44.4933830019462","11.3517259823771","0",""
"202","DUE TORRI","44.4945302108478","11.3478471115666","0",""
"204","SAN VITALE","44.4943144839795","11.3509749900367","0",""
"206","PORTA SAN VITALE","44.4941142547941","11.3553384040815","0",""
"208","PIAZZA DI PORTA RAVEGNANA","44.4944531368463","11.3466971056041","0",""
"210","CONSERVATORIO","44.4950851271655","11.3492081364196","0",""
"301","SFERISTERIO","44.5004490750246","11.3472066105227","0",""
"302","SFERISTERIO","44.5006911579879","11.3467344048929","0",""
"303","IRNERIO","44.4997927951625","11.3497879872702","0",""
"304","IRNERIO","44.4999964845405","11.3495414527393","0",""
"305","PORTA SAN DONATO","44.4984299931684","11.3551411701376","0",""
"306","PORTA SAN DONATO","44.4989178087137","11.353777958277","0",""
"331","RIGHI","44.4989834929829","11.3445982572087","0",""
"332","RIGHI","44.4991578970897","11.3444896907136","0",""
"333","OBERDAN","44.4983438142836","11.3463202289155","0",""
"334","MOLINE","44.4985288961188","11.3467600398671","0",""
"335","PIAZZA SAN MARTINO","44.4970296725949","11.3466920126074","0",""
"336","TEATRO COMUNALE","44.4965375555909","11.3501280776445","0",""
"339","TEATRO COMUNALE","44.4960902341736","11.3502374525403","0",""
"352","DON MINZONI - MAMBO","44.5029409507025","11.3365449651673","0",""
"353","BOVI CAMPEGGI QUESTURA","44.5053510265914","11.3353801502441","0",""
"354","BOVI CAMPEGGI QUESTURA","44.5055181143898","11.3352437279432","0",""
"355","BOVI CAMPEGGI","44.5057832577512","11.3322925166486","0",""
"356","BOVI CAMPEGGI","44.5060079710044","11.331869029213","0",""
"397","INDIPENDENZA MILLE","44.5023491164131","11.3447182874602","0",""
"399","AUTOSTAZIONE","44.5031275882158","11.3450868001819","0",""
"400","SAN PIETRO","44.4956621136356","11.3427615877643","0",""
"401","SAN PIETRO","44.4953618171143","11.3428360300461","0",""
"402","INDIPENDENZA","44.4966336901203","11.3430151298377","0",""
"403","INDIPENDENZA","44.4971700577469","11.3433369114635","0",""
"404","VIII AGOSTO","44.5002912122433","11.3440728600235","0",""
"405","VIII AGOSTO","44.500582236344","11.3443408221911","0",""
"407","AUTOSTAZIONE","44.5033098552907","11.3451428440245","0",""
"408","ARENA DEL SOLE","44.4993335029787","11.3438017622882","0",""
"410","AUTOSTAZIONE","44.5042532403172","11.345207430428","0",""
"411","AUTOSTAZIONE","44.5041529972745","11.3453213310647","0",""
"413","AUTOSTAZIONE","44.5043336461188","11.3453741920706","0",""
"449","PIAZZA DEI MARTIRI","44.5018393608117","11.3404130646495","0",""
"451","MARCONI","44.4969257549424","11.3376889824555","0",""
"452","MARCONI","44.4970604963598","11.3374836849275","0",""
"455","MARCONI","44.4980009857423","11.3381840070263","0",""
"458","MILLE INDIPENDENZA","44.5014362051516","11.3437453282366","0",""
"459","PIAZZA DEI MARTIRI","44.5008379295753","11.3395018867745","0",""
"462","PIAZZA DEI MARTIRI","44.5002609085635","11.338994514376","0",""
"463","MILLE","44.5015178223649","11.3426471360167","0",""
"465","MILLE (PIAZZA DEI MARTIRI)","44.5017598990506","11.341406781863","0",""
"466","MILLE","44.5019165294631","11.3413139931801","0",""
"469","AMENDOLA","44.503033166367","11.3404757972662","0",""
"470","AMENDOLA","44.5030216447454","11.3402693353538","0",""
"471","STAZIONE CENTRALE","44.5047880398989","11.3446187633158","0",""
"472","STAZIONE CENTRALE","44.5054834874028","11.3417957096957","0",""
"473","MILLE","44.5013820673515","11.3432855817625","0",""
"474","STAZIONE CENTRALE","44.5051864574572","11.3431911994577","0",""
"500","BOLOGNA AUTOSTAZIONE","44.5039837625275","11.3468209530227","0",""
"527","DON MINZONI - MAMBO","44.5029561625376","11.3358843740055","0",""
"598","PIAZZA ROOSEVELT","44.4941028787369","11.3409288427481","0",""
"600","PIAZZA ROOSEVELT","44.4944783247431","11.3402631089877","0",""
"601","UGO BASSI","44.4956474908511","11.3381799868529","0",""
"602","UGO BASSI","44.4952617137606","11.3400761633788","0",""
"604","UGO BASSI","44.4954712920285","11.338471913874","0",""
"605","LAME","44.4969554874152","11.3368686688394","0",""
"607","LAME","44.497148641945","11.3367506059875","0",""
"609","RONDONE","44.499950155834","11.3348248017273","0",""
"612","LAME","44.4964769960353","11.3370223446872","0",""
"613","RIVA RENO","44.4985367646991","11.3344389614964","0",""
"614","RONDONE","44.500160039675","11.3344943345598","0",""
"615","PALASPORT","44.4981991753876","11.3313823067338","0",""
"616","SAN FELICE","44.4974859045367","11.3320621878719","0",""
"617","PORTA SAN FELICE","44.4990586935591","11.3279747634196","0",""
"619","LAME","44.4974842367533","11.3365462619701","0",""
"620","PORTA SAN FELICE","44.4988202757042","11.3282710806239","0",""
"621","LAME","44.4973433959046","11.3366098145858","0",""
"622","MARCONI","44.4978326126839","11.3379065620016","0",""
"701","PIAZZA MALPIGHI","44.494327673307","11.3363006599377","0",""
"702","PIAZZA MALPIGHI","44.4941732509585","11.3364172728594","0",""
"703","PIAZZA SAN FRANCESCO","44.4952327838339","11.3358981565668","0",""
"704","PIAZZA MALPIGHI","44.4937066117216","11.3363222231153","0",""
"705","SANT`ISAIA","44.4940177908548","11.3322760621384","0",""
"706","SANT`ISAIA","44.4939418608581","11.332247086831","0",""
"707","SANT`ISAIA","44.4933482140211","11.3326620485811","0",""
"709","PORTA SANT`ISAIA","44.4945503106171","11.329425668268","0",""
"710","PORTA SANT`ISAIA","44.494379535675","11.3299636383733","0",""
"711","PORTA SARAGOZZA - FRASSINAGO","44.4906302225976","11.330777963436","0",""
"750","FARINI","44.4913272298124","11.3428780110771","0",""
"752","URBANA","44.4900188517606","11.3406655684505","0",""
"753","FARINI","44.4913937567045","11.3422683307397","0",""
"754","COLLEGIO DI SPAGNA","44.4902689213228","11.3368195652882","0",""
"755","COLLEGIO DI SPAGNA","44.4904475035705","11.3373750448484","0",""
"756","NOSADELLA","44.489997657892","11.333841110489","0",""
"758","D`AZEGLIO","44.4904402077467","11.3413552842558","0",""
"759","NOSADELLA","44.4901055866852","11.3341763461291","0",""
"760","PORTA SARAGOZZA - FRASSINAGO","44.4902541640872","11.3310082235157","0",""
"761","PORTA SARAGOZZA - FRASSINAGO","44.4903737912033","11.3312118663008","0",""
"799","PIAZZA CAVOUR","44.4911380953236","11.3436494084598","0",""
"800","PIAZZA CAVOUR","44.4909827348135","11.3436526159185","0",""
"801","PIAZZA CAVOUR","44.4908116972176","11.3436520510135","0",""
"802","PIAZZA CAVOUR","44.490857404919","11.3441938927983","0",""
"803","TRIBUNALE","44.4882271748656","11.3436899816823","0",""
"804","TRIBUNALE","44.487941664561","11.3442499663514","0",""
"805","XII GIUGNO","44.4857542029411","11.3469800592932","0",""
"806","XII GIUGNO","44.486361110632","11.3457853440705","0",""
"807","PIAZZA CAVOUR","44.4906625518747","11.3439282598029","0",""
"809","PIAZZA CAVOUR","44.4906438199961","11.3441004396043","0",""
"811","PIAZZA CAVOUR","44.4910375181768","11.3441908990591","0",""
"852","CARBONESI","44.491356234423","11.3405587322874","0",""
"854","SAN PROCOLO","44.4894984898751","11.3407429933021","0",""
"855","SAN LUIGI PORTA SAN MAMOLO","44.4879902952184","11.3396301656664","0",""
"856","SAN LUIGI PORTA SAN MAMOLO","44.4872163370322","11.3396998191477","0",""
"897","PIAZZA MINGHETTI","44.4914667205311","11.3454288436924","0",""
"902","PIAZZA MINGHETTI","44.4915676549264","11.3457190170089","0",""
"903","PIAZZA MINGHETTI","44.4914485173476","11.3471904690509","0",""
"904","PIAZZA MINGHETTI","44.4915695041157","11.3451908588863","0",""
"905","GARGANELLI","44.4897524074418","11.3504834941819","0",""
"906","GARGANELLI","44.4896444767064","11.3507794094763","0",""
"909","FONDAZZA","44.4869197428306","11.3539349576484","0",""
"910","FONDAZZA","44.487096036265","11.3540355793021","0",""
"911","BARACCANO","44.4855267992865","11.3549344713453","0",""
"912","BARACCANO","44.4860180984749","11.3544661455621","0",""
"951","CARTOLERIA","44.4898128008817","11.3492447635044","0",""
"952","GARGANELLI","44.4894239539745","11.3496842645726","0",""
"953","CESTELLO","44.4879166167451","11.3478779806935","0",""
"954","RIALTO","44.4875084527322","11.3487096917284","0",""
"1002","PORTA MAGGIORE","44.4898849255005","11.3581903991573","0",""
"1003","PORTA MAGGIORE","44.489668939213","11.3582956726598","0",""
"2000","PORTA SAN VITALE (VIA MASSARENTI)","44.4939068221671","11.3581088890339","0",""
"5001","PORTA LAME","44.5031532372209","11.3330154772519","0",""
"5002","PORTA LAME","44.5031789926447","11.3328018742318","0",""
"5003","BOVI CAMPEGGI","44.5056213370464","11.3314604825202","0",""
"5004","BOVI CAMPEGGI","44.5054874408907","11.3313490055232","0",""
"5199","PORTA LAME","44.5025523828224","11.3314977060583","0",""
"5201","PARMEGGIANI","44.503604238817","11.3334132258209","0",""
"5202","PARMEGGIANI","44.5034286231062","11.3334164313238","0",""
"5203","CASARINI","44.5040174483432","11.3306488244285","0",""
"5204","CASARINI","44.5039680651617","11.3301185112516","0",""
"5206","SCALO","44.5024992327117","11.3278711713393","0",""
"5208","TANARI","44.5062349528848","11.3290467762621","0",""
"5209","PORTA SAN FELICE","44.4998243486802","11.3266286542484","0",""
"5211","SCALO","44.5023304276684","11.3275955682818","0",""
"5213","TANARI","44.5062414624395","11.3302995376639","0",""
"5214","TANARI","44.5057132441029","11.3294112541689","0",""
"6240","CASALECCHIO CIMITERO","44.4829534998259","11.2759700261282","0",""
"6245","CASALECCHIO CIMITERO","44.4828754372278","11.2761037311464","0",""
"6246","CASALECCHIO BRIGATA BOLERO","44.4902952240145","11.2768962917164","0",""
"6247","CASALECCHIO BRIGATA BOLERO","44.4902629043574","11.2766828020215","0",""
"6248","CASALECCHIO SAFFI","44.4825646783485","11.2800032694041","0",""
"6249","CASALECCHIO ISONZO","44.4849868286045","11.2786844846238","0",""
"6250","CASALECCHIO ISONZO","44.4850905223264","11.278704242875","0",""
"6251","CASALECCHIO TRIPOLI","44.4844170815084","11.2810956396878","0",""
"6252","CASALECCHIO TRIPOLI","44.4845242670589","11.2811100300804","0",""
"6253","CASALECCHIO SAFFI","44.4825784302669","11.2798497611139","0",""
"6254","CASALECCHIO GARIBALDI","44.4813981387197","11.2791931025589","0",""
"6255","CASALECCHIO GARIBALDI","44.4810225662544","11.2788405405872","0",""
"6257","CASALECCHIO BIXIO","44.478922222586","11.2777370867459","0",""
"6258","CASALECCHIO BIXIO","44.478639201632","11.2777653521254","0",""
"6259","CASALECCHIO MANZONI","44.4747498910448","11.2713642419553","0",""
"6260","CASALECCHIO RESPIGHI","44.4786192458344","11.2677736061922","0",""
"6262","CASALECCHIO MARULLINA","44.4768839275879","11.2695327054127","0",""
"6263","STAZIONE CASALECCHIO GARIBALDI","44.4830303854224","11.273636393757","0",""
"6264","STAZIONE CASALECCHIO GARIBALDI","44.4831263637395","11.2737045711475","0",""
"6265","STAZIONE CASALECCHIO GARIBALDI","44.4822984792741","11.2737997208112","0",""
"6266","CASALECCHIO PIAVE","44.4800836007221","11.2754214320842","0",""
"6267","MERIDIANA CRISTONI","44.4829488190605","11.2713744188902","0",""
"6269","CASALECCHIO NENNI","44.4802872939241","11.2700796644915","0",""
"6601","CASALECCHIO SANTA LUCIA","44.4798157746335","11.2686648292048","0",""
"6602","CASALECCHIO SANTA LUCIA","44.4797027414891","11.2686329340313","0",""
"6603","CASALECCHIO SANTA LUCIA","44.4798005397405","11.2684402500525","0",""
"6831","CERETOLO MOLINO","44.4804982930274","11.2659445230986","0",""
"6832","CERETOLO MOLINO","44.4803588263664","11.2658841085785","0",""
"7001","PORTA SARAGOZZA - RISORGIMENTO","44.4905179456975","11.3283391113364","0",""
"7002","PORTA SARAGOZZA - RISORGIMENTO","44.4903603428347","11.3282589496347","0",""
"7003","SAN GIUSEPPE","44.4903418219043","11.3253860090079","0",""
"7004","SAN GIUSEPPE","44.490194414059","11.3249431095771","0",""
"7005","VILLA BENNI","44.4890743760065","11.3184861865623","0",""
"7006","ORSONI","44.4896796162701","11.3214853240633","0",""
"7007","ORSONI","44.4896184252516","11.3206764121098","0",""
"7009","VILLA SPADA","44.4893438100317","11.3156074184809","0",""
"7010","VILLA BENNI","44.4889061605117","11.3183191702631","0",""
"7011","MELONCELLO","44.4901195754765","11.3120891614491","0",""
"7012","VILLA SPADA","44.4893879346814","11.3153183338034","0",""
"7013","DELLO SPORT","44.4909103779746","11.307404112023","0",""
"7014","MELONCELLO","44.4900126975161","11.3121989062339","0",""
"7015","BIVIO SAN LUCA","44.4901943119635","11.3101207227761","0",""
"7017","FUNIVIA","44.4912741401184","11.3030715576613","0",""
"7018","BIVIO SAN LUCA","44.4901684017699","11.3094546958165","0",""
"7019","DON STURZO","44.4895458529701","11.2995724808739","0",""
"7020","DELLO SPORT","44.4909179638612","11.3070011605273","0",""
"7021","TREVES","44.4886467004993","11.2972254517497","0",""
"7022","FUNIVIA","44.4912483141675","11.3038495286117","0",""
"7023","CASALECCHIO DANTE","44.4730702618921","11.2733185953241","0",""
"7025","MILANI","44.4879620640398","11.29517772269","0",""
"7027","CROCE LUNA","44.4860955342014","11.291937757585","0",""
"7028","DON STURZO","44.4890817507509","11.2988971174306","0",""
"7029","CROCE","44.4848861377967","11.2891732714466","0",""
"7030","TREVES","44.4882003572106","11.2964502048772","0",""
"7031","CASALECCHIO CASA CONOSCENZA","44.4783388645693","11.2768844879952","0",""
"7032","CASALECCHIO DANTE","44.4726927371395","11.2732607189369","0",""
"7033","CASALECCHIO VILLA CHIARA","44.482418691625","11.2865145743838","0",""
"7034","CROCE LUNA","44.486256907637","11.2924478924758","0",""
"7035","CASALECCHIO SAN MARTINO","44.4775554838808","11.2842718488255","0",""
"7036","CROCE","44.4850671143684","11.2902492761568","0",""
"7037","CASALECCHIO CHIUSA","44.4773483750165","11.2809253915223","0",""
"7038","CASALECCHIO VILLA CHIARA","44.4826219949259","11.2867583014794","0",""
"7039","CASALECCHIO STAZIONE","44.4754453878186","11.2758059041697","0",""
"7040","CASALECCHIO STAZIONE","44.4746915393121","11.2752267075865","0",""
"7042","CASALECCHIO SAN MARTINO","44.4775829504269","11.2848112499003","0",""
"7043","CASALECCHIO STAZIONE","44.4746217982156","11.2762133535057","0",""
"7044","CASALECCHIO CHIUSA","44.4769045815582","11.2815092857867","0",""
"7046","CASALECCHIO MARCONI","44.4771289579239","11.2775989113112","0",""
"7048","CASALECCHIO STAZIONE","44.4750490912337","11.2762299722398","0",""
"7051","CROCE CARAVAGGIO","44.4869589898999","11.2924816929639","0",""
"7052","CROCE CARAVAGGIO","44.4871351385018","11.2918354228848","0",""
"7053","CROCEFISSI","44.490321957254","11.2894850378714","0",""
"7054","CROCEFISSI","44.4895437233352","11.2895166804286","0",""
"7055","LORENZETTI","44.4915995283907","11.2919922715833","0",""
"7056","BONINSEGNA","44.4901909288939","11.2906031569813","0",""
"7060","FILANDA","44.4907264771293","11.29147779138","0",""
"7101","ANDREA COSTA","44.4950067683526","11.3264118308818","0",""
"7102","ANDREA COSTA","44.494962159891","11.3259501907694","0",""
"7103","SAN PAOLO RAVONE","44.4953842873193","11.3228209614683","0",""
"7104","SAN PAOLO RAVONE","44.4952742503328","11.3230854405819","0",""
"7105","CROCETTA","44.4953654164345","11.3195704279181","0",""
"7106","CROCETTA","44.4953247352639","11.3202157898108","0",""
"7109","MARTINI","44.4950162049607","11.3159860810055","0",""
"7110","MARTINI","44.4948761742757","11.315760426309","0",""
"7111","MAGNANI","44.4943098348732","11.3126392062553","0",""
"7112","MAGNANI","44.4941505609901","11.3125574429992","0",""
"7113","STADIO","44.4938351811178","11.309431273224","0",""
"7114","STADIO","44.4937533361322","11.3103060972939","0",""
"7117","LINO","44.4934153655385","11.3063733261562","0",""
"7118","LINO","44.4933379144837","11.307254622871","0",""
"7119","CERTOSA","44.4929352706847","11.3032871148415","0",""
"7120","CERTOSA","44.4929151262789","11.3041737978576","0",""
"7123","FUNIVIA","44.4915495062813","11.301916679405","0",""
"7124","FUNIVIA","44.4918117357476","11.3021942613204","0",""
"7125","GHISELLO","44.4933321354898","11.2992583474081","0",""
"7126","GHISELLO","44.4930719442778","11.2998848314326","0",""
"7127","BARCA","44.4940746936232","11.2966108829791","0",""
"7128","BARCA","44.4939621735238","11.296666207563","0",""
"7129","BELCANTONE","44.4954159060529","11.2936252218849","0",""
"7130","BELCANTONE","44.4953104927415","11.2936069502732","0",""
"7133","DE AMBRIS","44.495968102449","11.2910920024016","0",""
"7134","DE AMBRIS","44.4958248225007","11.2916429606067","0",""
"7151","BELCANTONE","44.4956176511877","11.2944774342061","0",""
"7163","ROTONDA MALAGUTI","44.4907696003696","11.2881214761839","0",""
"7171","MONTEFIORINO","44.4958575081354","11.3151751076882","0",""
"7172","MONTEFIORINO","44.4965012390794","11.3153947720313","0",""
"7201","RONCATI","44.4933270581829","11.3259779206274","0",""
"7203","PIAZZA VOLTA","44.4928245911697","11.3234920078208","0",""
"7204","PIAZZA VOLTA","44.4927802784954","11.3237614500977","0",""
"7205","TURATI","44.4912352969713","11.3216280257835","0",""
"7206","TURATI","44.4917436326878","11.3220027111066","0",""
"7209","XXI APRILE ZANNONI","44.4918457558405","11.3175945233734","0",""
"7210","XXI APRILE ZANNONI","44.4914287948304","11.3190283445212","0",""
"7211","XXI APRILE MARTINI","44.4919805956185","11.3134353612114","0",""
"7212","XXI APRILE MARTINI","44.4920122336889","11.3149277865313","0",""
"7213","IRMA BANDIERA","44.4934695458907","11.3136782005696","0",""
"7214","IRMA BANDIERA","44.492333380324","11.3127693578349","0",""
"7231","CASAGLIA","44.4866633934626","11.3151028237669","0",""
"7232","CASAGLIA","44.4868136164947","11.3152698917457","0",""
"7233","SCUOLE CARRACCI","44.4847172380044","11.3149314933217","0",""
"7234","SCUOLE CARRACCI","44.4847347381654","11.3150398571567","0",""
"7301","AUDINOT","44.4917018377294","11.3273706472968","0",""
"7302","GUIDOTTI","44.4925805402253","11.3254191983229","0",""
"7502","CASALECCHIO CASA CONOSCENZA","44.4781756118376","11.2764655424308","0",""
"7503","CASALECCHIO CROCE ROSSA","44.4753641128407","11.2718831611521","0",""
"7504","CASALECCHIO CROCE ROSSA","44.476705515856","11.270921475213","0",""
"7505","CASALECCHIO PARCO RODARI","44.478034243467","11.2700299837771","0",""
"7506","CASALECCHIO PARCO RODARI","44.4785647700069","11.2705142366188","0",""
"8002","PORTA CASTIGLIONE","44.4845413829601","11.3483068433986","0",""
"8021","CODIVILLA","44.4844686846827","11.3399003935368","0",""
"8028","CODIVILLA","44.4843874243454","11.3398570530496","0",""
"8101","ANNUNZIATA","44.4848039621945","11.3393274704809","0",""
"8102","ANNUNZIATA","44.4849362776501","11.3394876038595","0",""
"60503","CERETOLO CHIESA","44.4805945173694","11.2614323922508","0",""
"60504","CERETOLO CHIESA","44.4807627982509","11.261060864353","0",""
"60505","CERETOLO","44.4813476640471","11.2572945347391","0",""
"60506","CERETOLO","44.4812659012522","11.2570760377871","0",""
"60509","CERETOLO TENUTA LAURO","44.4820182744591","11.2493746291933","0",""
"60510","CERETOLO TENUTA LAURO","44.4812195306725","11.2506469815239","0",""
"60511","CERETOLO VIVALDI","44.4838804846611","11.2459840733913","0",""
"60512","CERETOLO VIVALDI","44.4834418661931","11.2461425093914","0",""
"60513","RIALE CENTRO","44.4848409796533","11.2402267713353","0",""
"60514","RIALE CENTRO","44.4843487963254","11.2412226111609","0",""
"61503","MERIDIANA IST.SALVEMINI","44.4842850963206","11.2680938145179","0",""
"61504","MERIDIANA IST.SALVEMINI","44.4843901360022","11.2679045394011","0",""
"61505","CERETOLO LAVORO","44.4839583891709","11.2635477412","0",""
"61506","CERETOLO LAVORO","44.4838457793971","11.2632682995773","0",""
"61507","CASALECCHIO MORO","44.4840938028716","11.2652027169993","0",""
"61508","CASALECCHIO MORO","44.484455259404","11.264624081446","0",""
"61509","Z.I. CASAL. PARINI","44.4880812869675","11.2616321910285","0",""
"61510","Z.I. CASAL. PARINI","44.4879588284735","11.2612816112342","0",""
"61513","Z.I. CASAL. BIZZARRI","44.4889878021758","11.2573362352239","0",""
"61514","Z.I. CASAL. BIZZARRI","44.4889983618576","11.2568021448501","0",""
"61517","Z.I. CASAL. CADUTI R.E.","44.4902418233963","11.25210241934","0",""
"61518","Z.I. CASAL. CADUTI R.E.","44.4901132839742","11.2520581683573","0",""
"61519","CASALECCHIO PALASPORT","44.4858911659259","11.2493702711484","0",""
"61523","CASALECCHIO DE CURTIS","44.4859501940878","11.2515135647667","0",""
"61524","CASALECCHIO DE CURTIS","44.4859849888764","11.2516805508315","0",""
"61570","CASALECCHIO PALASPORT","44.4867657160062","11.2486477561678","0",""
"70001","CASALECCHIO AUTOSTRADA","44.4717844450623","11.2720813251412","0",""
"70002","CASALECCHIO AUTOSTRADA","44.4723927011362","11.2723068818998","0",""
"70005","CASALECCHIO CIMABUE","44.4662860978446","11.2694219652542","0",""
"70006","CASALECCHIO CIMABUE","44.467850981512","11.2705198098801","0",""
"72401","CASALECCHIO LIDO","44.4690389439164","11.2775442084905","0",""
"72402","CASALECCHIO LIDO","44.4703848610061","11.2774865683672","0",""
"99010","VILLA SPADA","44.4887450396954","11.3161394268498","0",""
"99011","VILLA SPADA","44.488697353561","11.3162711749627","0",""
"99013","CASAGLIA 31","44.4846891945699","11.3142890340192","0",""
"500034","SAN LUCA 15","44.4856776759186","11.3022735391891","0",""
"900002","SANT`ISAIA PIAZZA MALPIGHI (provvisoria)","44.4934454449288","11.3351994858253","0",""
